-0.027629875,0.920971634,3.181153,-0.421189149,-1.541586191,0.51190507,0.738564542,-0.878012434,-0.76808166,-1.538856389,-0.548977035,-0.814718215,-1.443926721,0.763799485,1.01933251,-0.756131033,-0.554316633,-2.446786923,-0.865021847,-0.680005655,0.575297506,0.658966411,1.622175402,0.509190367,0.821482988
-0.027629875,0.920971634,-0.408430741,-1.095894481,-1.541586191,0.51190507,0.738564542,-0.944267701,-0.842342888,-1.538856389,-0.548977035,-0.814718215,-1.443926721,0.909106545,1.01933251,-0.756131033,-0.554316633,1.105209271,-0.187716834,-0.680005655,0.575297506,0.658966411,-2.112063305,0.267272697,0.821482988
-0.027629875,0.920971634,3.181153,-0.257586331,-1.541586191,0.51190507,0.738564542,-0.878012434,-0.488493681,-1.538856389,-0.548977035,-0.814718215,-1.443926721,1.137347406,1.01933251,-0.756131033,-0.554316633,-2.446786923,-0.751987601,-0.680005655,0.575297506,0.658966411,1.622175402,-0.052018207,0.821482988
-0.027629875,0.920971634,-0.408430741,-0.599219024,-1.541586191,0.51190507,0.738564542,-0.944267701,-0.483228892,-1.538856389,-0.548977035,-0.814718215,-1.443926721,0.571272346,1.01933251,-0.756131033,-0.554316633,1.105209271,0.675211092,-0.680005655,0.575297506,0.658966411,-2.112063305,0.505979852,0.821482988
-0.027629875,0.920971634,3.181153,-0.599219024,-1.541586191,0.51190507,0.738564542,-0.878012434,-0.483228892,-1.538856389,-0.548977035,-0.814718215,-1.443926721,0.571272346,1.01933251,-0.756131033,-0.554316633,-2.446786923,0.675211092,-0.680005655,0.575297506,0.658966411,1.622175402,0.505979852,0.821482988
-0.027629875,0.920971634,-0.408430741,-0.590081888,-1.541586191,0.51190507,0.738564542,-0.944267701,2.223149496,-1.538856389,-0.548977035,-0.814718215,-1.443926721,-1.041378231,1.01933251,-0.756131033,-0.554316633,1.105209271,1.421967972,-0.680005655,0.575297506,0.658966411,-2.112063305,0.439607869,0.821482988
-0.027629875,0.920971634,3.181153,-0.421189149,0.779837283,0.51190507,0.738564542,-0.878012434,-0.76808166,1.18664748,-0.548977035,-0.814718215,-1.443926721,0.763799485,-0.8924553,-0.756131033,-0.554316633,-2.446786923,-0.865021847,1.032281719,0.575297506,0.658966411,1.622175402,0.509190367,-0.87878018
-0.027629875,0.920971634,-0.408430741,-1.095894481,0.779837283,0.51190507,0.738564542,-0.944267701,-0.842342888,1.18664748,-0.548977035,-0.814718215,-1.443926721,0.909106545,-0.8924553,-0.756131033,-0.554316633,1.105209271,-0.187716834,1.032281719,0.575297506,0.658966411,-2.112063305,0.267272697,-0.87878018
-0.027629875,0.920971634,-0.408430741,1.041714356,0.779837283,0.51190507,0.738564542,-0.944267701,-0.135752851,1.18664748,-0.548977035,-0.814718215,-1.443926721,-1.171626425,-0.8924553,-0.756131033,-0.554316633,1.105209271,1.075568069,1.032281719,0.575297506,0.658966411,-2.112063305,-2.316928783,-0.87878018
-0.027629875,0.920971634,3.181153,-0.257586331,0.779837283,0.51190507,0.738564542,-0.878012434,-0.488493681,1.18664748,-0.548977035,-0.814718215,-1.443926721,1.137347406,-0.8924553,-0.756131033,-0.554316633,-2.446786923,-0.751987601,1.032281719,0.575297506,0.658966411,1.622175402,-0.052018207,-0.87878018
-0.027629875,0.920971634,-0.408430741,-0.599219024,0.779837283,0.51190507,0.738564542,-0.944267701,-0.483228892,1.18664748,-0.548977035,-0.814718215,-1.443926721,0.571272346,-0.8924553,-0.756131033,-0.554316633,1.105209271,0.675211092,1.032281719,0.575297506,0.658966411,-2.112063305,0.505979852,-0.87878018
